DateTime,email,ip,type,useragent
2021-11-03T19:52:28.790Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,104.47.55.126,Dunkin Click,null
2021-11-03T19:52:29.189Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
2021-11-03T19:52:41.853Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,69.90.190.101,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-03T19:53:26.913Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,104.47.55.126,Skyward Click,null
2021-11-03T19:53:27.031Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
2021-11-03T19:53:40.505Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,173.244.210.73,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-03T19:54:01.796Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,104.47.55.126,Dunkin Click,null
2021-11-03T19:54:01.893Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
2021-11-03T20:05:51.165Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Skyward Click,null
2021-11-03T20:05:51.528Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-03T20:06:11.533Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-03T20:06:11.635Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-03T20:06:19.964Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,64.57.87.149,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-03T20:06:32.386Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,173.244.210.73,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-03T20:10:09.775Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-03T20:10:09.909Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-03T20:10:21.159Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-03T20:10:21.290Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-03T20:10:33.654Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Skyward Click,null
2021-11-03T20:10:33.743Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-03T20:15:44.491Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,104.47.58.126,Dunkin Click,null
2021-11-03T20:15:44.654Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
2021-11-03T20:16:08.364Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,173.244.210.5,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-03T20:17:14.659Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,104.47.58.126,Skyward Click,null
2021-11-03T20:17:14.784Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
2021-11-03T20:17:35.190Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,174.127.125.196,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-11-03T20:18:09.233Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,104.47.58.126,Skyward Click,null
2021-11-03T20:18:09.321Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
2021-11-04T03:07:48.648Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,76.217.231.72,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-11-04T03:13:32.888Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,76.217.231.72,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-11-04T14:24:25.351Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
2021-11-04T14:24:25.665Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:24:50.279Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,162.248.7.8,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-04T14:24:59.107Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
2021-11-04T14:24:59.213Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:25:05.328Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
2021-11-04T14:25:05.437Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:25:09.077Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
2021-11-04T14:25:09.186Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:25:15.803Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
2021-11-04T14:25:15.910Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:25:19.922Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
2021-11-04T14:25:20.034Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:25:56.828Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Skyward Click,null
2021-11-04T14:25:56.985Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:26:08.813Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,174.127.75.16,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-04T14:28:48.467Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Skyward Click,null
2021-11-04T14:28:48.549Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:29:17.880Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Skyward Click,null
2021-11-04T14:29:17.954Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:42:45.905Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Dunkin Click,null
2021-11-04T14:42:45.998Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:42:55.505Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Skyward Click,null
2021-11-04T14:42:55.594Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:47:17.094Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Dunkin Click,null
2021-11-04T14:47:17.235Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:47:29.224Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Dunkin Click,null
2021-11-04T14:47:29.305Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:47:34.778Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Dunkin Click,null
2021-11-04T14:47:34.865Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:47:35.138Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,155.254.31.13,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-11-04T14:47:40.180Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Dunkin Click,null
2021-11-04T14:47:40.251Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:48:09.480Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Skyward Click,null
2021-11-04T14:48:09.588Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:48:23.319Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,162.248.7.88,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-11-04T14:49:05.246Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
2021-11-04T14:49:05.561Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-04T14:49:27.959Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-04T14:49:28.114Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:49:42.987Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Dunkin Click,null
2021-11-04T14:49:43.174Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:49:43.562Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-04T14:49:43.704Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:49:55.079Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Skyward Click,null
2021-11-04T14:49:55.214Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-04T14:50:04.531Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Skyward Click,null
2021-11-04T14:50:04.751Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:50:13.648Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Skyward Click,null
2021-11-04T14:50:13.734Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:50:35.515Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
2021-11-04T14:50:35.650Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:50:48.514Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
2021-11-04T14:50:48.659Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:51:11.656Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Skyward Click,null
2021-11-04T14:51:11.847Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:52:05.037Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-04T14:52:05.133Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:52:13.125Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Skyward Click,null
2021-11-04T14:52:13.351Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:52:29.337Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-04T14:52:29.463Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:53:04.088Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Dunkin Click,null
2021-11-04T14:53:04.494Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:53:22.229Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-04T14:53:22.296Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:53:27.263Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-04T14:53:27.332Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:53:31.340Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-04T14:53:31.410Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:53:37.466Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Dunkin Click,null
2021-11-04T14:53:37.542Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:54:35.307Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-04T14:54:35.560Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:54:55.049Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
2021-11-04T14:54:55.296Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:55:06.356Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Skyward Click,null
2021-11-04T14:55:06.445Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:55:14.311Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:55:20.622Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:55:28.308Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Dunkin Click,null
2021-11-04T14:55:28.383Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:55:35.158Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:55:44.627Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
2021-11-04T14:55:44.735Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-04T14:55:51.664Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.55.126,Dunkin Click,null
