,DateTime,email,ip,type,useragent
1301,2021-11-05T17:21:38.823Z,48840101472e5aa94ef4f5cfb9725feaff56b0a6f2952a50b826261595ff623d,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1302,2021-11-05T17:21:52.267Z,48840101472e5aa94ef4f5cfb9725feaff56b0a6f2952a50b826261595ff623d,173.208.164.109,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
1304,2021-11-05T17:22:11.796Z,a9b4ff07aa91655c605e9e88e6b524a98a6574391d8a4d087b8dee7f4f0a6455,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
1305,2021-11-05T17:22:29.534Z,a9b4ff07aa91655c605e9e88e6b524a98a6574391d8a4d087b8dee7f4f0a6455,64.34.253.4,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
1307,2021-11-05T17:23:35.609Z,38b9d16affc52e0a542d6011bce14e6f9f040dc36c74ff08a946c70a0ba70df8,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1308,2021-11-05T17:23:48.682Z,38b9d16affc52e0a542d6011bce14e6f9f040dc36c74ff08a946c70a0ba70df8,192.3.140.220,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
1312,2021-11-05T17:24:20.288Z,9afab6b752bf330c5236ca385338a373c4d10e90e992dbeea7433286e96ad85e,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1313,2021-11-05T17:24:28.527Z,32587aefabdfa7921220e55b2718a499cc76e7f093189c99d0fc69612492cdbb,208.110.94.62,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
1314,2021-11-05T17:24:31.858Z,9afab6b752bf330c5236ca385338a373c4d10e90e992dbeea7433286e96ad85e,199.38.183.59,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
1316,2021-11-05T17:25:19.552Z,5fcbb9ed26af9d62658156799a01af32a353788f0e5311bdb2d3d0280037eb51,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1317,2021-11-05T17:25:32.016Z,5fcbb9ed26af9d62658156799a01af32a353788f0e5311bdb2d3d0280037eb51,192.34.80.173,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
1319,2021-11-05T17:25:34.703Z,45575d0b0c157e96fb6b73259a3eb1de16be7c97ea364bbd6a18174f42337983,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1322,2021-11-05T17:25:47.233Z,45575d0b0c157e96fb6b73259a3eb1de16be7c97ea364bbd6a18174f42337983,173.232.105.125,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
1324,2021-11-05T17:27:19.933Z,af7e7fc42834efdf9b7feb98515298e509f4e42a2c7536d5ab9ec4cb810c43c3,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1325,2021-11-05T17:27:32.735Z,af7e7fc42834efdf9b7feb98515298e509f4e42a2c7536d5ab9ec4cb810c43c3,65.60.37.195,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
1327,2021-11-05T17:28:07.406Z,7d1a65648272cb900efd37347794f6ba6a319a055e0d3321217ae9794caccb07,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
1328,2021-11-05T17:28:28.522Z,7d1a65648272cb900efd37347794f6ba6a319a055e0d3321217ae9794caccb07,20.98.124.235,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
1330,2021-11-05T17:28:45.204Z,80d673dc33a92e6d208c125f13f14ea4bebba86ba0407c0c65815ee519b087ef,172.58.143.88,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
1331,2021-11-05T17:28:55.439Z,80d673dc33a92e6d208c125f13f14ea4bebba86ba0407c0c65815ee519b087ef,52.146.81.90,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
1334,2021-11-05T17:29:21.611Z,710caf0acd1df2a7957a8392b43c2e96345c2eda67d018942edfbd00efe7d2de,192.3.140.218,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
1336,2021-11-05T17:29:26.881Z,2b7c03b9e932c45f169f71b3e7a73d48940361ac5c13651edb0d0b0d5d9b5d05,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1337,2021-11-05T17:29:37.574Z,2b7c03b9e932c45f169f71b3e7a73d48940361ac5c13651edb0d0b0d5d9b5d05,216.104.38.99,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
1341,2021-11-05T17:29:42.448Z,c75194751a83b8111c566f9edb4f13918683c00b97f08e51872b9636b906ad81,50.232.195.6,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1343,2021-11-05T17:29:48.170Z,806c1dabb99aa188102833300bd50359546dfaa42885fd439aa5768f893e8655,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
1344,2021-11-05T17:30:05.155Z,c75194751a83b8111c566f9edb4f13918683c00b97f08e51872b9636b906ad81,199.38.183.29,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
1346,2021-11-05T17:30:06.396Z,3a5299871bf2c7dc420a103621660bdba02175bfc87cd0900ee5fb6c2b630307,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
1347,2021-11-05T17:30:18.312Z,3a5299871bf2c7dc420a103621660bdba02175bfc87cd0900ee5fb6c2b630307,199.38.245.242,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
1348,2021-11-05T17:30:22.332Z,806c1dabb99aa188102833300bd50359546dfaa42885fd439aa5768f893e8655,199.15.249.94,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
1350,2021-11-05T17:30:30.714Z,0d77f5b37b4485748b6cbd1f087c57d4a85d8c084ac0603bc45fcde717d741ef,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
1351,2021-11-05T17:30:56.666Z,0d77f5b37b4485748b6cbd1f087c57d4a85d8c084ac0603bc45fcde717d741ef,20.112.42.187,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
1355,2021-11-05T17:32:15.904Z,9ae1582cb149eb54f85a779f3042334840b97eaaba65f8c260196f0eb138e102,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1357,2021-11-05T17:32:24.027Z,efdc1969e468a9bbc83902d604bfc8b18b36f5fb16799ead08621b326f91dfb6,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1358,2021-11-05T17:32:28.219Z,9ae1582cb149eb54f85a779f3042334840b97eaaba65f8c260196f0eb138e102,204.12.202.213,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
1359,2021-11-05T17:32:37.096Z,efdc1969e468a9bbc83902d604bfc8b18b36f5fb16799ead08621b326f91dfb6,20.98.124.235,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
1361,2021-11-05T17:33:05.504Z,1fde76f48b5e38043531755a36e419f5505ba3d27d0955e38988a9d87ce613d3,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1363,2021-11-05T17:33:15.575Z,94dbb1bd0c2f24a9ee45b2f7e6b2b2d18931b47bdb137dbbc510322c87cea7db,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1364,2021-11-05T17:33:21.175Z,1fde76f48b5e38043531755a36e419f5505ba3d27d0955e38988a9d87ce613d3,162.253.179.231,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
1365,2021-11-05T17:33:29.871Z,94dbb1bd0c2f24a9ee45b2f7e6b2b2d18931b47bdb137dbbc510322c87cea7db,208.68.162.181,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
1367,2021-11-05T17:34:02.713Z,d695dfcd715a2ceb38abb6eff2c727016295529c87569939a8657ec7d2e42b6d,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36"
1369,2021-11-05T17:34:12.792Z,35f42ee7254434cf68ce553b9d046bac952bf2a9b4693041244750dbc5864b03,172.58.141.8,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
1370,2021-11-05T17:34:15.458Z,d695dfcd715a2ceb38abb6eff2c727016295529c87569939a8657ec7d2e42b6d,216.119.158.182,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
1371,2021-11-05T17:34:30.735Z,35f42ee7254434cf68ce553b9d046bac952bf2a9b4693041244750dbc5864b03,69.28.91.210,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
1373,2021-11-05T17:34:36.584Z,e2ec745414b0980443d2ee5c30eb555536b090974bed1fee30b0848a213a8fef,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1376,2021-11-05T17:34:47.965Z,54e695457156a613fc907fc468fc87bd89c3a767f5c5c677d6bd0b5f3589328d,204.12.202.217,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
1379,2021-11-05T17:34:51.024Z,e2ec745414b0980443d2ee5c30eb555536b090974bed1fee30b0848a213a8fef,216.119.158.134,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
1380,2021-11-05T17:35:32.385Z,3a57f38bb05af528d20b33b6b9c23e30789514149b2a415562ef057e30a00494,199.15.251.57,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
1390,2021-11-05T17:36:30.268Z,d765efec5e0aaff8954ce62ce25a5c470facfaad4c94c1e8e95600b050110a39,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
1392,2021-11-05T17:36:35.840Z,8d9da9767fa08046d2ebe111d79767635631e74278117ea459873d718f58d941,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1393,2021-11-05T17:36:41.655Z,7267ce8d74946d3254a9c88eacdb56a2a80e7500088002161e482fc306075cff,50.115.116.131,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
1394,2021-11-05T17:36:42.103Z,d765efec5e0aaff8954ce62ce25a5c470facfaad4c94c1e8e95600b050110a39,216.71.124.120,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
1395,2021-11-05T17:36:56.129Z,8d9da9767fa08046d2ebe111d79767635631e74278117ea459873d718f58d941,104.129.41.3,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
1397,2021-11-05T17:39:28.836Z,0f133f7b5115435fb1e068914ba082e44495e854aec137b18efb147b8ffb90e6,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36 Edg/95.0.1020.40"
1399,2021-11-05T17:39:40.352Z,b181b94e6315b509bbac35aa81a550ed87aab9210a9ae4852d30dd90f1479fc4,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1400,2021-11-05T17:39:55.360Z,b181b94e6315b509bbac35aa81a550ed87aab9210a9ae4852d30dd90f1479fc4,198.105.222.137,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
1401,2021-11-05T17:40:00.613Z,0f133f7b5115435fb1e068914ba082e44495e854aec137b18efb147b8ffb90e6,155.254.26.252,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
1403,2021-11-05T17:40:35.711Z,17e45dd2ca3c2bd37a269315165d45d7bf20874d9757683c9c1c8a35b532d6fd,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1404,2021-11-05T17:40:53.786Z,17e45dd2ca3c2bd37a269315165d45d7bf20874d9757683c9c1c8a35b532d6fd,20.98.124.235,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
1406,2021-11-05T17:41:20.421Z,737724f2257bc20909e0634034df8985d930e027da59cfb5c1563bd885523dec,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1408,2021-11-05T17:41:33.580Z,8141ce0f7bf527a08fa78a7a7b494c439937b1d76ebbc954abf1475eab42051a,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1409,2021-11-05T17:41:41.444Z,737724f2257bc20909e0634034df8985d930e027da59cfb5c1563bd885523dec,199.15.252.110,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
1410,2021-11-05T17:41:47.167Z,8141ce0f7bf527a08fa78a7a7b494c439937b1d76ebbc954abf1475eab42051a,199.175.49.73,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
1412,2021-11-05T17:42:44.864Z,cb66cb6b8027f39e71c69c72d8c968511991950eddf45e2b8eee196cc5607a65,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1413,2021-11-05T17:42:57.104Z,cb66cb6b8027f39e71c69c72d8c968511991950eddf45e2b8eee196cc5607a65,107.181.133.102,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
1415,2021-11-05T17:43:44.020Z,daa720362305554def6911a06de99e525a6ec2fc5a80dc5de2fd632938196696,107.115.203.72,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
1416,2021-11-05T17:44:02.262Z,daa720362305554def6911a06de99e525a6ec2fc5a80dc5de2fd632938196696,67.214.177.104,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
1419,2021-11-05T17:44:12.043Z,ef087633ea229bf23e91d6f7ea2e8f2ffc5c87f4586591766ef301f4e52a8c4e,50.4.51.179,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1421,2021-11-05T17:44:23.089Z,2e93707866f9ea22771d41831bc45019a8c7a65652f7b53f97cd5393c2a49f57,108.61.149.212,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
1422,2021-11-05T17:44:25.459Z,ef087633ea229bf23e91d6f7ea2e8f2ffc5c87f4586591766ef301f4e52a8c4e,192.158.224.69,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
1426,2021-11-05T17:44:35.837Z,5b2bffd7fd5f306714ceb7ab136976e815c1d26b6843b381e55a046667b75f9a,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36"
1427,2021-11-05T17:44:38.600Z,df873f956f5710e3e56d5401a0ec97ea52726d53fb44ca4eef81cef5eca4a23e,204.12.202.218,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
1428,2021-11-05T17:44:48.214Z,5b2bffd7fd5f306714ceb7ab136976e815c1d26b6843b381e55a046667b75f9a,199.102.46.34,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
1432,2021-11-05T17:45:08.514Z,37e83bf08264dc1d00fadb06aff9ae8bcaf10f5c797f62db5bdcd85a2d83bbc2,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1433,2021-11-05T17:45:22.055Z,37e83bf08264dc1d00fadb06aff9ae8bcaf10f5c797f62db5bdcd85a2d83bbc2,204.12.202.210,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
1435,2021-11-05T17:45:30.261Z,6f2d11a44d8f8eefe21049ebbb023ff92d4fa1421e9e1551953d9ff3a35dc29b,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
1436,2021-11-05T17:45:51.961Z,6f2d11a44d8f8eefe21049ebbb023ff92d4fa1421e9e1551953d9ff3a35dc29b,173.232.106.2,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
1438,2021-11-05T17:46:17.152Z,d4712282ba3fc524cb2cf9897c8b1e6abc909034791e58eeea6ee8e30fddbc2d,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1439,2021-11-05T17:46:30.761Z,d4712282ba3fc524cb2cf9897c8b1e6abc909034791e58eeea6ee8e30fddbc2d,216.119.158.217,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
1444,2021-11-05T17:46:54.773Z,a1093a68d8b8f86b54c15c1d3552a39b99ebbb56fc55a986416bb5d7811387c8,20.80.217.81,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
1445,2021-11-05T17:47:06.664Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,20.112.42.187,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
1449,2021-11-05T17:47:37.253Z,d989ee8c501a88ccbdee5761e24be1a37189042ca0b691583e5e79115ab8ff27,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1450,2021-11-05T17:47:53.210Z,d989ee8c501a88ccbdee5761e24be1a37189042ca0b691583e5e79115ab8ff27,20.81.14.128,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
1452,2021-11-05T17:48:07.163Z,4782ed9eb6a072f2c51a606fd137e6f3156ce75351f91872f9314adabea48139,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
1453,2021-11-05T17:48:20.470Z,4782ed9eb6a072f2c51a606fd137e6f3156ce75351f91872f9314adabea48139,67.198.130.65,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
1455,2021-11-05T17:48:28.743Z,24c8deefa81b1ca24abc3ece3a2f07c0d85d5b954635184b0f6e7ae009524536,172.116.138.170,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
1456,2021-11-05T17:48:40.339Z,24c8deefa81b1ca24abc3ece3a2f07c0d85d5b954635184b0f6e7ae009524536,198.23.165.181,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
1458,2021-11-05T17:48:53.327Z,38809a6da83f1b5be3eb2b50f81d08b241f4e038332b533621e5af96a3815c9d,107.77.206.137,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
1460,2021-11-05T17:49:11.833Z,0c662350fd4a8419e5ecd6eb98259d76ccf9c9315e73138544d6cddb725ccc03,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
1461,2021-11-05T17:49:19.212Z,38809a6da83f1b5be3eb2b50f81d08b241f4e038332b533621e5af96a3815c9d,96.31.67.28,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
1462,2021-11-05T17:49:28.977Z,0c662350fd4a8419e5ecd6eb98259d76ccf9c9315e73138544d6cddb725ccc03,40.78.53.27,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
1465,2021-11-05T17:49:47.483Z,843570005f17109065eafb71e7596cf1f8242bcfc39e18795ecb44bd01e5acc4,198.23.165.180,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
